config_id,label,scope,parent,line,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,flow exporter 10.41.255.30,,,,
C_2,2,global,GLOBAL,destination 10.41.255.30,,,,
C_2,2,global,GLOBAL,transport udp 9996,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,authentication mac-move permit,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,table-map AutoQos-4.0-Trust-Cos-Table,,,,
C_2,2,global,GLOBAL,default copy,,,,
C_2,2,global,GLOBAL,table-map policed-dscp,,,,
C_2,2,global,GLOBAL,map from  0 to 8,,,,
C_2,2,global,GLOBAL,map from  10 to 8,,,,
C_2,2,global,GLOBAL,map from  18 to 8,,,,
C_2,2,global,GLOBAL,map from  24 to 8,,,,
C_2,2,global,GLOBAL,map from  46 to 8,,,,
C_2,2,global,GLOBAL,default copy,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,device-tracking tracking,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,device-tracking policy IPDT_MAX_10,,,,
C_2,2,global,GLOBAL,limit address-count 10,,,,
C_2,2,global,GLOBAL,no protocol udp,,,,
C_2,2,global,GLOBAL,tracking enable,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,device-tracking policy IPDT_POLICY,,,,
C_2,2,global,GLOBAL,no protocol udp,,,,
C_2,2,global,GLOBAL,tracking enable,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,crypto pki trustpoint SLA-TrustPoint,,,,
C_2,2,global,GLOBAL,enrollment pkcs12,,,,
C_2,2,global,GLOBAL,revocation-check crl,,,,
C_2,2,global,GLOBAL,hash sha256,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,crypto pki trustpoint TP-self-signed-7482930235,,,,
C_2,2,global,GLOBAL,enrollment selfsigned,,,,
C_2,2,global,GLOBAL,subject-name cn=IOS-Self-Signed-Certificate-7482930235,,,,
C_2,2,global,GLOBAL,revocation-check none,,,,
C_2,2,global,GLOBAL,rsakeypair TP-self-signed-7482930235,,,,
C_2,2,global,GLOBAL,hash sha256,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,crypto pki trustpoint DNAC-ALT,,,,
C_2,2,global,GLOBAL,enrollment mode ra,,,,
C_2,2,global,GLOBAL,enrollment terminal,,,,
C_2,2,global,GLOBAL,usage ssl-client,,,,
C_2,2,global,GLOBAL,revocation-check crl none,,,,
C_2,2,global,GLOBAL,source interface Vlan255,,,,
C_2,2,global,GLOBAL,hash sha256,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,crypto pki certificate chain SLA-TrustPoint,,,,
C_2,2,global,GLOBAL,certificate ca 01,,,,
C_2,2,global,GLOBAL,quit,,,,
C_2,2,global,GLOBAL,crypto pki certificate chain TP-self-signed-7482930235,,,,
C_2,2,global,GLOBAL,certificate self-signed 01,,,,
C_2,2,global,GLOBAL,quit,,,,
C_2,2,global,GLOBAL,crypto pki certificate chain DNAC-ALT,,,,
C_2,2,global,GLOBAL,quit,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,1,aaa new-model,GLOBAL,__MISSING__ dot1x system-auth-control,,,,
C_2,1,aaa new-model,dot1x system-auth-control,__MISSING__ archive,,,,
C_2,1,dot1x system-auth-control,archive,__MISSING__ log config,,,,
C_2,1,archive,log config,__MISSING__ logging enable,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,license boot level network-advantage addon dna-advantage,,,,
C_2,2,global,GLOBAL,license smart transport off,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,1,aaa new-model,GLOBAL,__MISSING__ dot1x system-auth-control,,,,
C_2,1,aaa new-model,dot1x system-auth-control,__MISSING__ archive,,,,
C_2,1,dot1x system-auth-control,archive,__MISSING__ log config,,,,
C_2,1,archive,log config,__MISSING__ logging enable,,,,
C_2,2,global,GLOBAL,memory free low-watermark processor 87534,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,diagnostic bootup level minimal,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,spanning-tree,GLOBAL,spanning-tree mode rapid-pvst,,,,
C_2,0,spanning-tree,GLOBAL,spanning-tree loopguard default,,,,
C_2,0,spanning-tree,GLOBAL,spanning-tree portfast default,,,,
C_2,0,spanning-tree,GLOBAL,spanning-tree portfast bpduguard default,,,,
C_2,0,spanning-tree,GLOBAL,spanning-tree extend system-id,,,,
C_2,0,spanning-tree,GLOBAL,"spanning-tree vlan 2-5,11-13,20,71,255",,,,
C_2,0,dhcp snooping,GLOBAL,ip dhcp snooping,,,,
C_2,0,dhcp snooping,GLOBAL,"ip dhcp snooping vlan 5,12,20,71,97,107,111,119,255-256",,,,
C_2,0,arp inspection,GLOBAL,"ip arp inspection vlan 5,12,20,71,97,107,111,119,255-256",,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,errdisable detect cause security-violation shutdown vlan,,,,
C_2,2,global,GLOBAL,errdisable recovery cause udld,,,,
C_2,2,global,GLOBAL,errdisable recovery cause bpduguard,,,,
C_2,2,global,GLOBAL,errdisable recovery cause security-violation,,,,
C_2,2,global,GLOBAL,errdisable recovery cause channel-misconfig,,,,
C_2,2,global,GLOBAL,errdisable recovery cause pagp-flap,,,,
C_2,2,global,GLOBAL,errdisable recovery cause dtp-flap,,,,
C_2,2,global,GLOBAL,errdisable recovery cause link-flap,,,,
C_2,2,global,GLOBAL,errdisable recovery cause sfp-config-mismatch,,,,
C_2,2,global,GLOBAL,errdisable recovery cause gbic-invalid,,,,
C_2,2,global,GLOBAL,errdisable recovery cause l2ptguard,,,,
C_2,2,global,GLOBAL,errdisable recovery cause psecure-violation,,,,
C_2,2,global,GLOBAL,errdisable recovery cause port-mode-failure,,,,
C_2,2,global,GLOBAL,errdisable recovery cause dhcp-rate-limit,,,,
C_2,2,global,GLOBAL,errdisable recovery cause pppoe-ia-rate-limit,,,,
C_2,2,global,GLOBAL,errdisable recovery cause mac-limit,,,,
C_2,2,global,GLOBAL,errdisable recovery cause storm-control,,,,
C_2,2,global,GLOBAL,errdisable recovery cause inline-power,,,,
C_2,2,global,GLOBAL,errdisable recovery cause arp-inspection,,,,
C_2,2,global,GLOBAL,errdisable recovery cause loopback,,,,
C_2,2,global,GLOBAL,errdisable recovery cause psp,,,,
C_2,2,global,GLOBAL,errdisable recovery cause mrp-miscabling,,,,
C_2,2,global,GLOBAL,errdisable recovery cause loopdetect,,,,
C_2,2,global,GLOBAL,errdisable recovery interval 3600,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,1,enable,GLOBAL,enable password 7 122D0D1E01221F30222E012632372E16,,,,
C_2,1,enable,GLOBAL,__MISSING__ enable secret 9 122D0D1E01221F30222E012632372E16,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,1,usernam,GLOBAL,username NOCADMIN privilege 2 password 7 0330530215263278460C350A141307,,,,
C_2,1,username,GLOBAL,__MISSING__ username NOCADMIN privilege 15 common-criteria-policy PASSWORD_POLICY password secret 9 $9$O3lzeice8tnWi.$TYiDuVulH27SeRong45s/3c1O..V1YeHjC84p.yNHCs,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,transceiver type all,,,,
C_2,2,global,GLOBAL,monitoring,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 5,,,,
C_2,2,vlan,vlan 5,name IMAGING,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 12,,,,
C_2,2,vlan,vlan 12,name Print,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 20,,,,
C_2,2,vlan,vlan 20,name VoIP,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 71,,,,
C_2,2,vlan,vlan 71,name DATA,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 97,,,,
C_2,2,vlan,vlan 97,name PrivateHVAC,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 107,,,,
C_2,2,vlan,vlan 107,name HVAC,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 119,,,,
C_2,2,vlan,vlan 119,name EEDRS,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 255,,,,
C_2,2,vlan,vlan 255,name MGMT,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,vlan,GLOBAL,vlan 256,,,,
C_2,2,vlan,vlan 256,name CAPWAP,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-ewlc-control,,,,
C_2,0,cpp,class-map match-any system-cpp-police-ewlc-control,description EWLC Control,,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Output-Multimedia-Conf-Queue,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Multimedia-Conf-Queue,match dscp af41  af42  af43,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Multimedia-Conf-Queue,match cos  4,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-topology-control,,,,
C_2,2,cpp,class-map match-any system-cpp-police-topology-control,description Topology control,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-sw-forward,,,,
C_2,2,cpp,class-map match-any system-cpp-police-sw-forward,"description Sw forwarding, L2 LVX data packets, LOGGING, Transit Traffic",,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Output-Bulk-Data-Queue,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Bulk-Data-Queue,match dscp af11  af12  af13,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Bulk-Data-Queue,match cos  1,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-default,,,,
C_2,2,cpp,class-map match-any system-cpp-default,"description EWLC data, Inter FED Traffic",,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-sys-data,,,,
C_2,2,cpp,class-map match-any system-cpp-police-sys-data,"description Openflow, Exception, EGR Exception, NFL Sampled Data, RPF Failed",,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Output-Priority-Queue,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Priority-Queue,match dscp cs4  cs5  ef,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Priority-Queue,match cos  5,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-punt-webauth,,,,
C_2,2,cpp,class-map match-any system-cpp-police-punt-webauth,description Punt Webauth,,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Output-Multimedia-Strm-Queue,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Multimedia-Strm-Queue,match dscp af31  af32  af33,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-l2lvx-control,,,,
C_2,2,cpp,class-map match-any system-cpp-police-l2lvx-control,description L2 LVX control packets,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-forus,,,,
C_2,2,cpp,class-map match-any system-cpp-police-forus,description Forus Address resolution and Forus traffic,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-multicast-end-station,,,,
C_2,2,cpp,class-map match-any system-cpp-police-multicast-end-station,description MCAST END STATION,,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Voip-Data-CiscoPhone-Class,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Voip-Data-CiscoPhone-Class,match cos  5,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-high-rate-app,,,,
C_2,2,cpp,class-map match-any system-cpp-police-high-rate-app,description High Rate Applications,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-multicast,,,,
C_2,2,cpp,class-map match-any system-cpp-police-multicast,description MCAST Data,,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Voip-Signal-CiscoPhone-Class,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Voip-Signal-CiscoPhone-Class,match cos  3,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-l2-control,,,,
C_2,2,cpp,class-map match-any system-cpp-police-l2-control,description L2 control,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-dot1x-auth,,,,
C_2,2,cpp,class-map match-any system-cpp-police-dot1x-auth,description DOT1X Auth,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-data,,,,
C_2,2,cpp,class-map match-any system-cpp-police-data,"description ICMP redirect, ICMP_GEN and BROADCAST",,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-stackwise-virt-control,,,,
C_2,2,cpp,class-map match-any system-cpp-police-stackwise-virt-control,description Stackwise Virtual OOB,,,,
C_2,0,cpp,GLOBAL,class-map match-any non-client-nrt-class,,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Default-Class,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Default-Class,match access-group name AutoQos-4.0-Acl-Default,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-routing-control,,,,
C_2,2,cpp,class-map match-any system-cpp-police-routing-control,description Routing control and Low Latency,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-protocol-snooping,,,,
C_2,2,cpp,class-map match-any system-cpp-police-protocol-snooping,description Protocol snooping,,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Output-Trans-Data-Queue,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Trans-Data-Queue,match dscp af21  af22  af23,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Trans-Data-Queue,match cos  2,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-dhcp-snooping,,,,
C_2,2,cpp,class-map match-any system-cpp-police-dhcp-snooping,description DHCP snooping,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-ios-routing,,,,
C_2,2,cpp,class-map match-any system-cpp-police-ios-routing,"description L2 control, Topology control, Routing control, Low Latency",,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-system-critical,,,,
C_2,2,cpp,class-map match-any system-cpp-police-system-critical,description System Critical and Gold Pkt,,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Output-Scavenger-Queue,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Scavenger-Queue,match dscp cs1,,,,
C_2,0,cpp,GLOBAL,class-map match-any system-cpp-police-ios-feature,,,,
C_2,2,cpp,class-map match-any system-cpp-police-ios-feature,"description ICMPGEN,BROADCAST,ICMP,L2LVXCntrl,ProtoSnoop,PuntWebauth,MCASTData,Transit,DOT1XAuth,Swfwd,LOGGING,L2LVXData,ForusTraffic,ForusARP,McastEndStn,Openflow,Exception,EGRExcption,NflSampled,RpfFailed",,,,
C_2,0,cpp,GLOBAL,class-map match-any AutoQos-4.0-Output-Control-Mgmt-Queue,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Control-Mgmt-Queue,match dscp cs2  cs3  cs6  cs7,,,,
C_2,0,cpp,class-map match-any AutoQos-4.0-Output-Control-Mgmt-Queue,match cos  3,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,cpp,GLOBAL,policy-map AutoQos-4.0-Output-Policy,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,class AutoQos-4.0-Output-Priority-Queue,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,priority level 1 percent 30,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,class AutoQos-4.0-Output-Control-Mgmt-Queue,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Control-Mgmt-Queue,bandwidth remaining percent 10,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Control-Mgmt-Queue,queue-limit dscp cs2 percent 80,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Control-Mgmt-Queue,queue-limit dscp cs3 percent 90,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Control-Mgmt-Queue,queue-limit dscp cs6 percent 100,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Control-Mgmt-Queue,queue-limit dscp cs7 percent 100,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Control-Mgmt-Queue,queue-buffers ratio 10,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,class AutoQos-4.0-Output-Multimedia-Conf-Queue,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Multimedia-Conf-Queue,bandwidth remaining percent 10,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Multimedia-Conf-Queue,queue-buffers ratio 10,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,class AutoQos-4.0-Output-Trans-Data-Queue,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Trans-Data-Queue,bandwidth remaining percent 10,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Trans-Data-Queue,queue-buffers ratio 10,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,class AutoQos-4.0-Output-Bulk-Data-Queue,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Bulk-Data-Queue,bandwidth remaining percent 4,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Bulk-Data-Queue,queue-buffers ratio 10,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,class AutoQos-4.0-Output-Scavenger-Queue,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Scavenger-Queue,bandwidth remaining percent 1,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Scavenger-Queue,queue-buffers ratio 10,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,class AutoQos-4.0-Output-Multimedia-Strm-Queue,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Multimedia-Strm-Queue,bandwidth remaining percent 10,,,,
C_2,0,cpp,class AutoQos-4.0-Output-Multimedia-Strm-Queue,queue-buffers ratio 10,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Output-Policy,class class-default,,,,
C_2,0,cpp,class class-default,bandwidth remaining percent 25,,,,
C_2,0,cpp,class class-default,queue-buffers ratio 25,,,,
C_2,0,cpp,GLOBAL,policy-map AutoQos-4.0-Trust-Cos-Input-Policy,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Trust-Cos-Input-Policy,class class-default,,,,
C_2,0,cpp,policy-map AutoQos-4.0-Trust-Cos-Input-Policy,set cos cos table AutoQos-4.0-Trust-Cos-Table,,,,
C_2,0,cpp,GLOBAL,policy-map system-cpp-policy,,,,
C_2,0,cpp,GLOBAL,policy-map AutoQos-4.0-CiscoPhone-Input-Policy,,,,
C_2,0,cpp,policy-map AutoQos-4.0-CiscoPhone-Input-Policy,class AutoQos-4.0-Voip-Data-CiscoPhone-Class,,,,
C_2,0,cpp,class AutoQos-4.0-Voip-Data-CiscoPhone-Class,set dscp ef,,,,
C_2,0,cpp,class AutoQos-4.0-Voip-Data-CiscoPhone-Class,police cir 128000 bc 8000,,,,
C_2,0,cpp,class AutoQos-4.0-Voip-Data-CiscoPhone-Class,conform-action transmit,,,,
C_2,0,cpp,class AutoQos-4.0-Voip-Data-CiscoPhone-Class,exceed-action set-dscp-transmit dscp table policed-dscp,,,,
C_2,0,cpp,policy-map AutoQos-4.0-CiscoPhone-Input-Policy,class AutoQos-4.0-Voip-Signal-CiscoPhone-Class,,,,
C_2,0,cpp,class AutoQos-4.0-Voip-Signal-CiscoPhone-Class,set dscp cs3,,,,
C_2,0,cpp,class AutoQos-4.0-Voip-Signal-CiscoPhone-Class,police cir 32000 bc 8000,,,,
C_2,0,cpp,class AutoQos-4.0-Voip-Signal-CiscoPhone-Class,conform-action transmit,,,,
C_2,0,cpp,class AutoQos-4.0-Voip-Signal-CiscoPhone-Class,exceed-action set-dscp-transmit dscp table policed-dscp,,,,
C_2,0,cpp,policy-map AutoQos-4.0-CiscoPhone-Input-Policy,class AutoQos-4.0-Default-Class,,,,
C_2,0,cpp,class AutoQos-4.0-Default-Class,set dscp default,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,interface,GLOBAL,interface GigabitEthernet1/0/1,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,switchport access vlan 112,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,switchport mode access,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,switchport block unicast,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,switchport voice vlan 20,,,,
C_2,2,interface,interface GigabitEthernet1/0/1,authentication event server dead action authorize voice,,,,
C_2,2,interface,interface GigabitEthernet1/0/1,authentication event server alive action reinitialize,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,authentication host-mode multi-domain,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,authentication order dot1x mab,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,authentication port-control auto,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,authentication periodic,,,,
C_2,2,interface,interface GigabitEthernet1/0/1,authentication violation replace,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,mab,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,trust device cisco-phone,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,dot1x pae authenticator,,,,
C_2,2,interface,interface GigabitEthernet1/0/1,dot1x timeout tx-period 5,,,,
C_2,2,interface,interface GigabitEthernet1/0/1,dot1x max-reauth-req 1,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,auto qos voip cisco-phone,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,storm-control broadcast level bps 20m,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,storm-control unicast level bps 225m,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,service-policy input AutoQos-4.0-CiscoPhone-Input-Policy,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,service-policy output AutoQos-4.0-Output-Policy,,,,
C_2,2,interface,interface GigabitEthernet1/0/1,ip dhcp snooping limit rate 2048,,,,
C_2,0,interface,interface GigabitEthernet1/0/1,ip verify source,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,interface,GLOBAL,interface GigabitEthernet1/0/2,,,,
C_2,1,interface,interface GigabitEthernet1/0/2,switchport access vlan 12,,,,
C_2,1,interface,interface GigabitEthernet1/0/2,__MISSING__ switchport access vlan 112,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,switchport mode access,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,switchport voice vlan 20,,,,
C_2,2,interface,interface GigabitEthernet1/0/2,authentication event server dead action authorize voice,,,,
C_2,2,interface,interface GigabitEthernet1/0/2,authentication event server alive action reinitialize,,,,
C_2,1,interface,interface GigabitEthernet1/0/2,authentication event fail action authorize vlan 71,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,authentication host-mode multi-domain,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,authentication order dot1x mab,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,authentication port-control auto,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,authentication periodic,,,,
C_2,2,interface,interface GigabitEthernet1/0/2,authentication violation replace,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,mab,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,trust device cisco-phone,,,,
C_2,1,interface,interface GigabitEthernet1/0/2,dot1x pae supplicant,,,,
C_2,1,interface,interface GigabitEthernet1/0/2,__MISSING__ dot1x pae authenticator,,,,
C_2,2,interface,interface GigabitEthernet1/0/2,dot1x timeout tx-period 5,,,,
C_2,2,interface,interface GigabitEthernet1/0/2,dot1x max-reauth-req 1,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,auto qos voip cisco-phone,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,storm-control broadcast level bps 20m,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,storm-control unicast level bps 225m,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,service-policy input AutoQos-4.0-CiscoPhone-Input-Policy,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,service-policy output AutoQos-4.0-Output-Policy,,,,
C_2,2,interface,interface GigabitEthernet1/0/2,ip dhcp snooping limit rate 2048,,,,
C_2,0,interface,interface GigabitEthernet1/0/2,ip verify source,,,,
C_2,2,global,GLOBAL,!,,,,
C_2,0,interface,GLOBAL,interface GigabitEthernet1/0/3,,,,
C_2,1,interface,interface GigabitEthernet1/0/3,switchport access vlan 12,,,,
C_2,1,interface,interface GigabitEthernet1/0/3,__MISSING__ switchport access vlan 112,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,switchport mode access,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,switchport voice vlan 20,,,,
C_2,2,interface,interface GigabitEthernet1/0/3,authentication event server dead action authorize voice,,,,
C_2,2,interface,interface GigabitEthernet1/0/3,authentication event server alive action reinitialize,,,,
C_2,1,interface,interface GigabitEthernet1/0/3,authentication event fail action authorize vlan 71,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,authentication host-mode multi-domain,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,authentication order dot1x mab,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,authentication port-control auto,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,authentication periodic,,,,
C_2,2,interface,interface GigabitEthernet1/0/3,authentication violation replace,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,mab,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,trust device cisco-phone,,,,
C_2,1,interface,interface GigabitEthernet1/0/3,dot1x pae supplicant,,,,
C_2,1,interface,interface GigabitEthernet1/0/3,__MISSING__ dot1x pae authenticator,,,,
C_2,2,interface,interface GigabitEthernet1/0/3,dot1x timeout tx-period 5,,,,
C_2,2,interface,interface GigabitEthernet1/0/3,dot1x max-reauth-req 1,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,auto qos voip cisco-phone,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,storm-control broadcast level bps 20m,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,storm-control unicast level bps 225m,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,service-policy input AutoQos-4.0-CiscoPhone-Input-Policy,,,,
C_2,0,interface,interface GigabitEthernet1/0/3,service-policy output AutoQos-4.0-Output-Policy,,,,
C_2,2,interface,interface GigabitEthernet1/0/3,ip dhcp snooping limit rate 2048,,,,
